PAYMENT_METHOD_ID,CUSTOMER_ID,PAYMENT_TYPE,TOKEN,DISPLAY_NAME,CARD_BRAND,CARD_LAST_FOUR,EXPIRES_MONTH,EXPIRES_YEAR,IS_DEFAULT,IS_VERIFIED,BILLING_ADDRESS,CREATED_AT,LAST_USED_AT
427387c6-4af1-4478-a792-3873c784cdf9,d0b4e92d-5e93-412c-98ee-5ca2cf45fb41,card,tok_e84ea44f-b1bc-44fb-aaa8-,Amex ****7124,amex,7124,7,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-22 22:08:00,2025-11-30 09:23:00
428ba274-6eea-4e02-b812-05670767f52b,00e4fc27-368c-4e17-801e-97ad18317b8d,apple_pay,tok_b87b9cb2-87a6-4517-bf27-,Mastercard ****1534,mastercard,1534,3,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-02 01:11:02,2025-12-03 03:08:02
434f8b59-fcdb-4101-a7b7-0d2df5e79e56,a9574538-35f9-487b-9c7a-0ff88affba66,apple_pay,tok_aaadd045-dfe2-483d-8aee-,Discover ****4242,discover,4242,10,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-28 13:46:57,2025-12-14 09:42:57
438a6da1-9a8e-405e-a5e1-9b5da70f43da,100cec34-637d-43e8-8e29-3486b5fa21cf,card,tok_f3d818f7-f66f-4204-a244-,Amex ****8263,amex,8263,3,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-19 12:37:00,2025-11-26 17:18:00
4414081d-52c4-4749-b869-5009f975af9a,3d46f6fd-8447-4435-9eda-60080b105b83,paypal,tok_19edba4e-6f29-49c2-9ee6-,Mastercard ****4282,mastercard,4282,6,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-10 14:58:58,2025-11-26 21:59:58
44237116-1eb7-4f75-aefc-2e234eff0c35,41be73e6-be1e-4956-936a-cbb8c10cc839,apple_pay,tok_38e68c56-f236-4e01-b9e0-,Visa ****9959,visa,9959,2,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-07 14:30:56,2025-12-13 12:05:56
444b7474-3c68-4f24-b60e-a1979c7bdc9e,4bb2884a-d2d4-45ce-881c-0710bfb794ab,paypal,tok_d7a04a61-5b25-47c6-939b-,Discover ****8428,discover,8428,11,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-03 21:30:57,2025-12-15 22:48:57
4503a37d-d2a9-4ebe-85f4-708cae5137ac,fe109cfd-17ae-4bc6-b3bd-a861fd9396e1,card,tok_fdfefda7-e5fd-406e-b2a8-,Visa ****9948,visa,9948,8,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-06 01:11:58,2025-11-20 10:06:58
450d3e67-1187-4661-9f07-1d93760407a1,bfbd91a3-1942-4a17-a6dd-c31894be30fd,apple_pay,tok_2d7245d4-0ae7-4d03-b786-,Visa ****9966,visa,9966,9,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-11 15:28:57,2025-12-07 02:40:57
452e3a21-0342-440f-ba41-0f2fab461606,914a4e27-c428-431c-b063-3aab3ade11ae,card,tok_0d874012-b629-4636-846c-,Mastercard ****1741,mastercard,1741,1,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-22 14:08:59,2025-12-11 02:18:59
454ad6a6-bb68-4e83-afac-22d4a20f861b,36da395e-dc43-421a-a770-59cfc4d09b4c,paypal,tok_0b2af10b-3781-4c8b-806b-,Discover ****7801,discover,7801,1,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-11 09:01:01,2025-12-01 20:16:01
4551fc41-aeb6-44a7-8db3-0bc11fb8fe11,3fe7c063-1bbd-4a1f-9557-24a37b03c4de,card,tok_276c5c3c-8523-4f90-a9a0-,Visa ****7510,visa,7510,1,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-14 11:06:53,2025-12-19 06:23:53
45755acd-7673-463c-a881-2585420d2340,7c1f0dc5-acbd-44cf-83b9-c22027aa7dd7,apple_pay,tok_7c327aa1-f4c0-46fc-bff9-,Mastercard ****5360,mastercard,5360,7,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-23 06:16:00,2025-12-16 02:44:00
457da03a-5a62-4bfa-a146-0a572da40e09,a5177c18-59ed-4c19-b625-63166f7c8d4c,card,tok_f2b260d9-9b15-42b9-9c45-,Visa ****5813,visa,5813,3,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-01 11:56:54,2025-11-29 23:10:54
45e11c6b-af4a-4d3f-8e3a-8b208d199775,08f9d0f9-16e1-49fd-a589-5732af254987,paypal,tok_848a68b0-e857-407b-9dac-,Amex ****4892,amex,4892,7,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-01 23:45:00,2025-11-24 00:44:00
45e5047e-8a75-4632-81af-edba11814b7b,f910af72-2397-4826-bb17-aabab368818d,paypal,tok_a2128272-44f9-403b-9de3-,Visa ****8929,visa,8929,2,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-30 10:12:58,2025-12-02 12:41:58
45ee9fc7-6a69-4c3e-80ab-4925bdf96c17,4391b2b8-451d-45ab-81fd-29aff0581ff7,card,tok_717ee68c-bb04-4eb2-8490-,Discover ****5185,discover,5185,2,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-28 23:55:58,2025-12-08 18:47:58
467723c9-85f3-46d0-9d7a-65ddeb35d3ff,52af912d-eafa-4ea7-a2a1-16eede8c1149,card,tok_cd409406-c407-4ecb-bc95-,Amex ****6010,amex,6010,8,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-11 17:27:59,2025-12-15 07:37:59
4696fba3-8606-4da3-8027-1a59a5adc7fa,94d65ea9-2511-4247-934c-e42b091c065d,card,tok_32c28eb0-5122-40ab-8d29-,Discover ****5674,discover,5674,12,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-03 13:19:00,2025-12-12 11:33:00
47202b7c-6728-4daa-b819-1dbeb6061d3d,502350b7-21b5-4721-91dc-987f0cbc04f7,apple_pay,tok_87e89ac4-0710-489a-8bba-,Visa ****7119,visa,7119,7,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-08 17:41:57,2025-12-06 19:25:57
47541813-b6c6-4845-ac09-815b3a0f019b,b4a18f96-6a71-4bd5-b00b-44d3a5e73304,card,tok_c1ca3a97-ec28-43bc-ae2a-,Mastercard ****9268,mastercard,9268,12,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-11 00:51:57,2025-12-11 21:22:57
4788e8c1-ef62-4fa4-be1a-ec27f6dbbc2f,a3f8ec40-0129-4a09-9dee-63ef04c07491,card,tok_7dd7b51d-e2d1-46ea-a5a4-,Amex ****4665,amex,4665,10,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-06 13:45:01,2025-12-19 12:50:01
4794d8bc-ac65-4f78-982e-19ae551267bd,9f78bf85-fd19-4d1f-8367-f9be8fbeef23,card,tok_083fea02-6977-4335-8a57-,Mastercard ****5999,mastercard,5999,10,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-05 09:20:57,2025-11-28 05:29:57
479a857d-6cad-4f20-a29e-7dad73f1ddde,f793a112-5ed6-4e7d-9b59-3065cfcdad1f,card,tok_e8e9465d-0651-49a8-89eb-,Visa ****8008,visa,8008,6,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-24 12:56:53,2025-12-18 06:31:53
47f8ae73-bb1c-4f50-a268-b642cc011664,4109c9bb-2272-4ffe-8a53-06de0f6062a1,card,tok_0964294b-4494-4705-9188-,Discover ****1045,discover,1045,10,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-02 20:22:54,2025-11-25 13:31:54
48216aff-6d29-450c-b3ed-f9c1fdf31a9b,513a94af-c64d-4e6e-ab51-48cb28efd3e9,card,tok_8a2a25ec-ede1-4272-9006-,Visa ****8125,visa,8125,11,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-02 18:31:55,2025-12-18 20:01:55
48a745db-9cda-49a6-b476-2998ede3339e,039d6ad4-0df4-4cbe-afbd-9f5ea227bf9e,card,tok_7fb95e46-e7aa-406e-8428-,Mastercard ****1935,mastercard,1935,9,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-28 15:42:01,2025-12-05 04:06:01
48b265e7-be82-404a-a4a9-0dd8a16219fa,64936a2d-0b75-442b-9188-93929394d64e,paypal,tok_3485b400-d3d2-4b29-8e3a-,Visa ****5451,visa,5451,6,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-04 04:53:59,2025-12-09 17:58:59
48ce010f-4642-46c2-a7fd-73850505b42c,4c2f7df5-551e-452d-a7be-75c65f7742a9,card,tok_77000e2b-f5f3-4236-8269-,Discover ****9422,discover,9422,7,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-17 21:52:02,2025-12-04 19:09:02
48e0f9dc-6b32-4822-aeeb-043a23caef07,b323eb8e-e9a4-44ef-8617-d7813889a63e,card,tok_a2e00ee3-79c5-417e-b745-,Amex ****7222,amex,7222,1,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-03 22:47:56,2025-12-18 11:56:56
48fa35ff-f551-43bd-a22c-dd7d4dc68417,56d8f23f-5a51-4b19-8d4d-e707260ea22a,card,tok_966e0368-28e5-480d-8255-,Visa ****6226,visa,6226,3,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-05 08:58:57,2025-11-21 01:19:57
496f622a-3172-4b80-9fb7-2c1c194dc7e8,d0ae92ca-18ae-4465-8df7-d61752c267cb,card,tok_abcb59a2-2966-499a-8678-,Visa ****4944,visa,4944,8,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-08 13:45:57,2025-12-13 12:14:57
498f8b51-cde3-4ed1-8e8e-cec5dbb099d3,8cbc4741-9066-461c-b377-97432d6e8fd6,card,tok_ea4ccb58-045a-429a-8167-,Mastercard ****9251,mastercard,9251,9,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-29 04:50:01,2025-12-09 07:34:01
49b49272-2b36-43e9-9b66-fe75260b0399,61e9d4eb-3d1b-49f4-acfd-19c5ff1e7205,card,tok_0946ccd4-65a2-409b-88a1-,Mastercard ****4465,mastercard,4465,12,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-29 20:25:55,2025-11-28 11:25:55
4a217351-7920-4d26-b58f-f2b81f1d73d0,b25eabea-ad8a-41b7-aa59-05f53800f8a5,card,tok_ccd2f596-6230-419e-b18c-,Mastercard ****2233,mastercard,2233,12,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-06 13:54:00,2025-11-19 14:12:00
4a4054c6-d26d-4470-87ac-eb005b317568,00e4fc27-368c-4e17-801e-97ad18317b8d,apple_pay,tok_1b4cccad-5061-4cfa-81ae-,Amex ****7858,amex,7858,6,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-04 22:48:02,2025-12-16 08:52:02
4a7e850a-bce0-49af-8168-6eb6151e952a,5fa5c856-5bdb-4bec-8f13-600278e013b5,card,tok_3e46d686-4abc-4283-92e9-,Mastercard ****3171,mastercard,3171,3,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-26 02:46:57,2025-11-22 19:21:57
4a8f50d9-d21a-4262-86fc-6a1d30e0f47a,b6d502ba-05d5-4aae-8458-6084bb41c31d,apple_pay,tok_e7d61218-0934-4fa2-b449-,Mastercard ****2645,mastercard,2645,8,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-26 05:24:02,2025-12-06 20:18:02
4aadb0a6-d412-4c5a-8e91-53aca5e126c4,718357cf-1827-47eb-8733-3ed933bc1fc3,apple_pay,tok_4412405e-1927-42fc-bf29-,Mastercard ****4661,mastercard,4661,10,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-21 08:48:57,2025-11-20 06:57:57
4ade860b-2d5c-4a5f-a912-213a68045088,72f5efc6-348a-4c36-bcc2-99a48d210e91,apple_pay,tok_cbfffe25-6762-4202-bacf-,Mastercard ****5459,mastercard,5459,7,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-21 01:54:58,2025-12-05 11:27:58
4b30b3c0-6880-4f8f-be79-df5fc0b22f4c,1d1cc472-b317-4dbb-854b-b2dcb675606c,card,tok_2e9a3002-d088-4389-84f0-,Discover ****3792,discover,3792,12,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-07 00:33:59,2025-12-04 15:16:59
4c4681e8-865a-49e0-ac38-bccf9d80799b,2153c3b3-8ba7-48a7-82ac-a7efa9e6fca7,card,tok_463f1189-5c93-4f83-8310-,Visa ****1508,visa,1508,1,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2024-12-28 09:38:01,2025-11-22 05:02:01
4c72913d-c81c-487d-871b-a9f50faf6ecf,0c906f7b-07ea-4fe6-816e-f41611f567b4,card,tok_1ae0ba47-8280-4187-ac37-,Visa ****1409,visa,1409,3,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-05 04:04:00,2025-11-22 22:58:00
4ca3e6e4-c977-4d2e-99f1-390c8a9b9e47,ab2b2497-509b-4ded-ac31-c7fcff7c1c81,apple_pay,tok_d6e024d5-ce35-42e5-8e55-,Visa ****6677,visa,6677,7,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-12 22:14:55,2025-11-22 12:51:55
4cbb8cb6-c1da-4ac4-a93c-c23a6053b7b0,1ed41d84-19b3-4bb9-aa20-69f87e15d34b,card,tok_400807df-bd8a-4b43-92fa-,Visa ****9549,visa,9549,6,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-10 20:35:54,2025-12-17 02:29:54
4ceb30ac-6b13-4bcd-a4fd-7344367db2fc,b08e33d5-7b9e-4d54-b503-dbf7f6c8f2ae,apple_pay,tok_12cdb8bc-9da1-48ba-9feb-,Visa ****6386,visa,6386,1,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-25 15:35:01,2025-12-04 06:52:01
4d8841c3-1e23-47f3-ad77-138e9d482c78,97975a50-c5eb-44e3-858f-55a534916f49,apple_pay,tok_d55cde0c-c9c2-4d85-8e8a-,Amex ****9522,amex,9522,3,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-16 19:56:01,2025-12-15 13:33:01
4d9f460b-7d66-468d-b954-c6a1468c95d0,1ca79999-3ed4-4983-8333-ee38a4652ebd,apple_pay,tok_378f401d-1ee7-467f-b46c-,Visa ****3771,visa,3771,3,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-04 23:39:57,2025-12-14 11:24:57
4df3b322-4287-436d-8e1b-0f99feedd564,ed24c73b-017c-4604-b7ca-3cee5a36307c,paypal,tok_f8ab0e18-d9e3-42b4-98e6-,Amex ****4158,amex,4158,8,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-08 18:55:59,2025-12-10 06:46:59
4e716297-6b58-46b2-872b-6714c3ad451b,2fad5e2e-4f60-4e4e-969c-0f25e9b29b21,paypal,tok_6889f354-a81c-4a31-8218-,Amex ****4395,amex,4395,5,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-11 04:16:56,2025-12-17 02:44:56
4e9f4b71-28ce-4cac-8350-de14e0d61f78,76f38564-caff-4f68-af11-a2f4c5064700,card,tok_34f92a88-150e-48de-9ec6-,Amex ****6560,amex,6560,3,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-04 12:06:00,2025-12-14 01:26:00
4f04896d-9886-420e-a99f-2c871c37feb9,aea0dea9-c2fd-4f4e-9dd9-31d2f6d13a58,paypal,tok_0b0e1bf7-3a2d-40be-9a12-,Mastercard ****5743,mastercard,5743,6,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-05 06:08:54,2025-12-16 07:52:54
4f9a5fb7-ae4a-464f-b4f5-a1aecbfa5227,f793a112-5ed6-4e7d-9b59-3065cfcdad1f,card,tok_958d2f10-0149-42be-a0b2-,Visa ****6306,visa,6306,4,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-18 16:48:53,2025-11-19 23:55:53
4fa66f20-1b95-498c-a79d-62bb333d181b,fd767d51-8fe6-4e0d-abf0-e619a8e7ae5e,card,tok_41a0d6fe-a079-4e36-a3dc-,Amex ****3311,amex,3311,9,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-21 05:32:00,2025-12-08 07:41:00
4fd84a3e-80ef-45c4-b397-d75615824f59,29a54ac6-d4d9-4130-950b-8b583e14e66a,card,tok_de8e83a0-6c83-4d6b-9c54-,Amex ****5174,amex,5174,4,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-06 07:44:57,2025-11-22 11:50:57
50291026-0192-4646-9d3d-fe885f72b79c,b517a709-4891-4e92-8058-37153070c2a1,paypal,tok_5dea6454-929c-462a-a5f0-,Visa ****5641,visa,5641,10,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-04 21:00:58,2025-11-21 19:45:58
5045d85f-10d0-4ba6-8674-f984be4d312e,0c358177-9c7b-4c39-9493-303d8119cb3e,apple_pay,tok_eb2331b8-811d-4dc6-a5cd-,Visa ****9155,visa,9155,7,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-01 14:24:54,2025-11-29 11:09:54
509b41a6-0294-445e-b28b-53f50c8fb49b,ec3e1f01-2644-4d72-b501-07052b6ff937,card,tok_53a39ad9-bbb9-42df-a150-,Mastercard ****7092,mastercard,7092,9,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-07 22:17:55,2025-11-22 10:16:55
50ca3645-3c69-4d71-b909-f0f99a94aef5,013c7979-bed9-40d5-8c96-c9098b609c1a,card,tok_cfa87d2a-a779-444f-b04a-,Discover ****6506,discover,6506,3,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-20 21:29:55,2025-12-01 00:45:55
50d3dc5d-37ac-4dbb-bdfa-8386b9a66d93,9deb5824-023a-4989-bdee-d8620aa245bb,card,tok_3ca04b06-51ef-4403-907f-,Amex ****8113,amex,8113,1,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-02 23:31:01,2025-11-19 17:51:01
50d95daf-11ab-4628-bdc2-2ed555343ca7,fa23e93a-7874-4b59-9a19-6d58fecce2d1,card,tok_079a8a79-4f1f-4618-9c86-,Mastercard ****4919,mastercard,4919,4,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-03 01:35:00,2025-11-22 23:38:00
516fbdc5-31ce-404e-b9fd-43c1a51a7327,4ba7f45a-04fd-418b-a684-9f2a53a06a8c,apple_pay,tok_097d6372-b4ec-4de3-b3ee-,Amex ****6099,amex,6099,7,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-28 08:46:53,2025-11-19 17:09:53
51d09b89-163e-47ac-a81a-1114163fbdae,a961fc7e-5f1c-46a8-a2bf-e255a3dd73fb,card,tok_02fc2d52-393a-4295-a6b9-,Amex ****1466,amex,1466,1,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-10 11:15:00,2025-12-12 21:18:00
51ea4a42-6846-40de-be7c-dcdd7ebb8fd2,c2e7a4ba-76e0-4639-b3e8-24546b5cab86,apple_pay,tok_10a2c2f9-fda8-49d5-9e0a-,Mastercard ****2557,mastercard,2557,5,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-25 09:23:57,2025-11-25 05:05:57
5247793e-c3d5-45c7-9450-0be0cdc22b0a,40d0fddf-5aec-44e4-ad14-e2954c37ff0d,paypal,tok_ef65745d-6247-423b-8835-,Mastercard ****2925,mastercard,2925,7,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-01 01:59:01,2025-12-07 16:41:01
52768982-8b18-4b78-ab35-48cd1cf475dd,4f688706-9141-4431-8d8e-32b224f888d5,card,tok_22128252-b18e-46e6-8a28-,Visa ****9796,visa,9796,3,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-17 06:51:56,2025-11-30 03:29:56
52bffde2-493f-4d9b-8bad-c0a31fa933a7,4cb9f586-595c-4efd-9a39-8c73abbd65bc,card,tok_d757c8a3-6668-4e70-b73f-,Visa ****7487,visa,7487,8,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-02 08:53:01,2025-12-04 17:07:01
5330e630-60a5-4fd0-afb2-fd33ea5f32fb,208b56e4-d81e-48a5-83e1-71fcae935034,card,tok_2cf749a8-2f2b-4373-ba17-,Mastercard ****4517,mastercard,4517,2,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-10 19:40:00,2025-12-02 12:10:00
534eb27a-fdaa-4daf-a717-34d6f754592b,603c6ce2-2cba-4a9e-aa47-24e37c06ffea,card,tok_30f23b60-2a96-48de-b3a8-,Mastercard ****4381,mastercard,4381,4,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-01 15:19:59,2025-12-08 03:00:59
538448b7-e44f-4dbd-874b-3036070e5017,cc174f3e-6076-4509-95e0-45857e49bbdb,card,tok_be849459-9d3f-4d6f-978c-,Amex ****8325,amex,8325,12,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-26 18:08:55,2025-11-30 11:40:55
539c9610-c784-4c34-bf9b-d24fe2db1b81,855bd58b-b4c3-44cc-ab53-a3d0ca2ec738,card,tok_654c13da-027b-47b3-b14a-,Visa ****9306,visa,9306,7,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-21 17:05:56,2025-11-28 10:56:56
53a80184-ce25-4e9a-ae3c-315f6bb2e01b,cab68f9d-f404-494a-8dcd-b403e3f41d9c,card,tok_e78415a9-2e5b-4cfc-9794-,Amex ****7301,amex,7301,10,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-26 03:16:54,2025-12-16 21:55:54
53d23d5a-5217-4ea9-bd1c-45be42067a1c,1058a27e-386c-4ba6-a6f1-006ee837f44d,paypal,tok_b6a8652f-833f-4417-a6d5-,Mastercard ****1858,mastercard,1858,1,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-24 09:30:58,2025-12-02 09:10:58
53ecfc07-6be1-4037-baff-78622f099000,730f805c-b03c-4bcc-b0de-8be7417bf6de,card,tok_50b0671d-fcb3-4297-b8c0-,Amex ****5448,amex,5448,9,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-07 06:32:01,2025-11-25 22:33:01
53f6cfbb-60f1-4ec2-9abe-edbd4eab294f,f97db36f-e64b-4bcd-9fe8-e68b3a9eb44a,card,tok_8e10ecf2-5682-4d94-843a-,Amex ****4162,amex,4162,10,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-06 17:35:56,2025-12-09 05:27:56
54032aa4-7637-4d13-944e-965a1b7071ca,5d4514ca-e256-4cc0-b65d-4dde6cf1c7af,card,tok_df342962-9baa-434f-91b0-,Visa ****7204,visa,7204,6,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-24 23:16:55,2025-12-05 11:19:55
5404cdda-24f9-4852-bef3-7b015225c31a,70b0a578-4c10-4fe6-ba82-6c342f50d806,card,tok_527b8e2f-8fd7-426a-bf91-,Amex ****2607,amex,2607,1,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-22 03:51:59,2025-12-08 19:17:59
5408f033-596a-4047-ab64-69a5c5c048ba,f490eb53-f547-43a6-8db4-cc37e9fb2414,card,tok_1c625181-5357-4b30-9311-,Discover ****9706,discover,9706,2,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-22 16:05:58,2025-11-24 14:57:58
54726c1c-61ac-49a5-892f-a824cda0a009,cf1c7b9f-9266-4a95-8b83-31a5156e435f,card,tok_3086e045-6a7e-4607-adbc-,Visa ****1265,visa,1265,1,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-23 05:50:02,2025-12-06 06:53:02
5475a09a-d6b6-4d73-8531-1cbca01150df,11090b56-3643-4c42-af76-16109099c706,paypal,tok_37ac9237-fce5-4799-af1d-,Amex ****2064,amex,2064,3,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-27 11:35:54,2025-12-15 17:50:54
5496c059-64a2-4c5c-8547-4a612f693081,2f1b5f7b-62c8-4eae-924e-126f97748b1a,card,tok_474af296-dc14-4958-b01a-,Mastercard ****7526,mastercard,7526,8,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-18 15:09:53,2025-12-10 01:03:53
54a11b38-f403-43e4-87d9-46e020529bc8,cdc0de35-0a8f-42ed-a00c-0daef93f93f9,apple_pay,tok_8988ff46-f260-4a2f-b19c-,Amex ****9238,amex,9238,10,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-09 19:35:54,2025-11-26 12:52:54
54da25be-ec41-4d76-a6fa-d7232917472b,a97efb15-0369-4b4a-8ff9-581c3aeb4727,apple_pay,tok_84eca876-0062-4424-bb0c-,Amex ****2990,amex,2990,11,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-03 03:50:57,2025-11-24 11:25:57
